2.995804980525299754e+00,2.997573156051241750e+00,2.986533394171668299e+00,2.945456633882196584e+00,2.885142761899394337e+00,2.850244404425612998e+00,2.898802348997880696e+00,3.063163342989720039e+00,3.313477301291665622e+00,3.548116505145205046e+00,3.624978699806548299e+00,3.427403361935287052e+00,2.937641869953108831e+00,2.280317759166669678e+00,1.705251332240967699e+00,1.502902490262649993e+00,1.877610318659000743e+00,2.829652016921677671e+00,4.103540829438106385e+00,5.240671214186282789e+00,5.734087040346595110e+00
2.997573156051241750e+00,2.999341331577182856e+00,2.988301569697609850e+00,2.947224809408137691e+00,2.886910937425335888e+00,2.852012579951553217e+00,2.900570524523822691e+00,3.064931518515660702e+00,3.315245476817606729e+00,3.549884680671146153e+00,3.626746875332489406e+00,3.429171537461228159e+00,2.939410045479050382e+00,2.282085934692610785e+00,1.707019507766909250e+00,1.504670665788591544e+00,1.879378494184941628e+00,2.831420192447619222e+00,4.105309004964047048e+00,5.242439389712225228e+00,5.735855215872535773e+00
2.986533394171668299e+00,2.988301569697609850e+00,2.977261807818037287e+00,2.936185047528564684e+00,2.875871175545762881e+00,2.840972818071980655e+00,2.889530762644249684e+00,3.053891756636087695e+00,3.304205714938033722e+00,3.538844918791573591e+00,3.615707113452916843e+00,3.418131775581655152e+00,2.928370283599477375e+00,2.271046172813038222e+00,1.695979745887336021e+00,1.493630903909018759e+00,1.868338732305368843e+00,2.820380430568046215e+00,4.094269243084474041e+00,5.231399627832650445e+00,5.724815453992961878e+00
2.945456633882196584e+00,2.947224809408137691e+00,2.936185047528564684e+00,2.895108287239092970e+00,2.834794415256290723e+00,2.799896057782508496e+00,2.848454002354777526e+00,3.012814996346615537e+00,3.263128954648561564e+00,3.497768158502100988e+00,3.574630353163445129e+00,3.377055015292183437e+00,2.887293523310005217e+00,2.229969412523566064e+00,1.654902985597864085e+00,1.452554143619546601e+00,1.827261972015896685e+00,2.779303670278574501e+00,4.053192482795001439e+00,5.190322867543178731e+00,5.683738693703490164e+00
2.885142761899394337e+00,2.886910937425335888e+00,2.875871175545762881e+00,2.834794415256290723e+00,2.774480543273488031e+00,2.739582185799706693e+00,2.788140130371975278e+00,2.952501124363814178e+00,3.202815082665759761e+00,3.437454286519299185e+00,3.514316481180642437e+00,3.316741143309381190e+00,2.826979651327202969e+00,2.169655540540764260e+00,1.594589113615061837e+00,1.392240271636744131e+00,1.766948100033094882e+00,2.718989798295771809e+00,3.992878610812200080e+00,5.130008995560376484e+00,5.623424821720688804e+00
2.850244404425612998e+00,2.852012579951553217e+00,2.840972818071980655e+00,2.799896057782508496e+00,2.739582185799706693e+00,2.704683828325924466e+00,2.753241772898193940e+00,2.917602766890031507e+00,3.167916725191977534e+00,3.402555929045517402e+00,3.479418123706860655e+00,3.281842785835599852e+00,2.792081293853421631e+00,2.134757183066982478e+00,1.559690756141280055e+00,1.357341914162962349e+00,1.732049742559313099e+00,2.684091440821990471e+00,3.957980253338417409e+00,5.095110638086595145e+00,5.588526464246907466e+00
2.898802348997880696e+00,2.900570524523822691e+00,2.889530762644249684e+00,2.848454002354777526e+00,2.788140130371975278e+00,2.753241772898193940e+00,2.801799717470461637e+00,2.966160711462300981e+00,3.216474669764246563e+00,3.451113873617785988e+00,3.527976068279129240e+00,3.330400730407867993e+00,2.840639238425689772e+00,2.183315127639250619e+00,1.608248700713548640e+00,1.405899858735230934e+00,1.780607687131581685e+00,2.732649385394258612e+00,4.006538197910687771e+00,5.143668582658864175e+00,5.637084408819175607e+00
3.063163342989720039e+00,3.064931518515660702e+00,3.053891756636087695e+00,3.012814996346615537e+00,2.952501124363814178e+00,2.917602766890031507e+00,2.966160711462300981e+00,3.130521705454138992e+00,3.380835663756085463e+00,3.615474867609624443e+00,3.692337062270967696e+00,3.494761724399706893e+00,3.005000232417528672e+00,2.347676121631089519e+00,1.772609694705387540e+00,1.570260852727069611e+00,1.944968681123419918e+00,2.897010379386097068e+00,4.170899191902525338e+00,5.308029576650701742e+00,5.801445402811014951e+00
3.313477301291665622e+00,3.315245476817606729e+00,3.304205714938033722e+00,3.263128954648561564e+00,3.202815082665759761e+00,3.167916725191977534e+00,3.216474669764246563e+00,3.380835663756085463e+00,3.631149622058031046e+00,3.865788825911570470e+00,3.942651020572913279e+00,3.745075682701652475e+00,3.255314190719474698e+00,2.597990079933035101e+00,2.022923653007333122e+00,1.820574811029015638e+00,2.195282639425366167e+00,3.147324337688043094e+00,4.421213150204470921e+00,5.558343534952649101e+00,6.051759361112960534e+00
3.548116505145205046e+00,3.549884680671146153e+00,3.538844918791573591e+00,3.497768158502100988e+00,3.437454286519299185e+00,3.402555929045517402e+00,3.451113873617785988e+00,3.615474867609624443e+00,3.865788825911570470e+00,4.100428029765110338e+00,4.177290224426452703e+00,3.979714886555191899e+00,3.489953394573013679e+00,2.832629283786574970e+00,2.257562856860872103e+00,2.055214014882555063e+00,2.429921843278905147e+00,3.381963541541582519e+00,4.655852354058010789e+00,5.792982738806188081e+00,6.286398564966499514e+00
3.624978699806548299e+00,3.626746875332489406e+00,3.615707113452916843e+00,3.574630353163445129e+00,3.514316481180642437e+00,3.479418123706860655e+00,3.527976068279129240e+00,3.692337062270967696e+00,3.942651020572913279e+00,4.177290224426452703e+00,4.254152419087796844e+00,4.056577081216535596e+00,3.566815589234357375e+00,2.909491478447918222e+00,2.334425051522215799e+00,2.132076209543898315e+00,2.506784037940248844e+00,3.458825736202926215e+00,4.732714548719353154e+00,5.869844933467531334e+00,6.363260759627841878e+00
3.427403361935287052e+00,3.429171537461228159e+00,3.418131775581655152e+00,3.377055015292183437e+00,3.316741143309381190e+00,3.281842785835599852e+00,3.330400730407867993e+00,3.494761724399706893e+00,3.745075682701652475e+00,3.979714886555191899e+00,4.056577081216535596e+00,3.859001743345273905e+00,3.369240251363096128e+00,2.711916140576656531e+00,2.136849713650954552e+00,1.934500871672637068e+00,2.309208700068987596e+00,3.261250398331664524e+00,4.535139210848091906e+00,5.672269595596269198e+00,6.165685421756580631e+00
2.937641869953108831e+00,2.939410045479050382e+00,2.928370283599477375e+00,2.887293523310005217e+00,2.826979651327202969e+00,2.792081293853421631e+00,2.840639238425689772e+00,3.005000232417528672e+00,3.255314190719474698e+00,3.489953394573013679e+00,3.566815589234357375e+00,3.369240251363096128e+00,2.879478759380917907e+00,2.222154648594478754e+00,1.647088221668776553e+00,1.444739379690459069e+00,1.819447208086809598e+00,2.771488906349486747e+00,4.045377718865913685e+00,5.182508103614090089e+00,5.675923929774403298e+00
2.280317759166669678e+00,2.282085934692610785e+00,2.271046172813038222e+00,2.229969412523566064e+00,2.169655540540764260e+00,2.134757183066982478e+00,2.183315127639250619e+00,2.347676121631089519e+00,2.597990079933035101e+00,2.832629283786574970e+00,2.909491478447918222e+00,2.711916140576656531e+00,2.222154648594478754e+00,1.564830537808040045e+00,9.897641108823374001e-01,7.874152689040199160e-01,1.162123097300370667e+00,2.114164795563047594e+00,3.388053608079475865e+00,4.525183992827652268e+00,5.018599818987963701e+00
