4.850411433587208165e+00,4.961791962710899284e+00,5.017038554157064567e+00,5.015141054587342495e+00,4.957228980290473430e+00,4.846475363175407836e+00,4.687871574803427421e+00,4.487893222977954011e+00,4.254086499318745496e+00,3.994610447508931905e+00,3.717772919280303068e+00,3.431596372211692003e+00,3.143444507928129017e+00,2.859732833607113722e+00,2.585736624804714001e+00,2.325499673689785940e+00,2.081837786256391709e+00,1.856423220921402217e+00,1.649930818792430864e+00,1.462223788219350951e+00,1.292556941315823771e+00
4.961791962710899284e+00,5.080088478088931048e+00,5.141985937433590337e+00,5.146482495660226419e+00,5.094728547445355638e+00,4.989922837307636527e+00,4.837078191556416051e+00,4.642677952875480685e+00,4.414253613728108760e+00,4.159920238984398999e+00,3.887908430109473734e+00,3.606129704834944771e+00,3.321806641889430090e+00,3.041190794255801855e+00,2.769381329449685403e+00,2.510246866647444897e+00,2.266443260985875341e+00,2.039512149652883188e+00,1.830039623619146294e+00,1.637851749600505835e+00,1.462223788219351617e+00
5.017038554157064567e+00,5.141985937433590337e+00,5.211160623937520775e+00,5.223588197265541133e+00,5.180425650246323954e+00,5.084849572534623441e+00,4.941814477186908583e+00,4.757703223868669618e+00,4.539900916462036307e+00,4.296329647198225743e+00,4.034983415026030862e+00,3.763500367032178051e+00,3.488803619325335337e+00,3.216833170477323200e+00,2.952380995211582704e+00,2.699030601249454708e+00,2.459192403450292108e+00,2.234218262470710759e+00,2.024573166192898732e+00,1.830039623619145184e+00,1.649930818792430864e+00
5.015141054587342495e+00,5.146482495660226419e+00,5.223588197265541133e+00,5.245530730848714462e+00,5.213459134914287141e+00,5.130478973609051252e+00,5.001404963228716305e+00,4.832408891420799435e+00,4.630594849336658214e+00,4.403539586408607320e+00,4.158837473911076721e+00,3.903687047720053371e+00,3.644549840288493936e+00,3.386903104394962671e+00,3.135097285453424476e+00,2.892318057833993983e+00,2.660642693687927274e+00,2.441172549705260320e+00,2.234218262470711203e+00,2.039512149652882744e+00,1.856423220921403328e+00
4.957228980290473430e+00,5.094728547445355638e+00,5.180425650246323954e+00,5.213459134914287141e+00,5.194955802359745078e+00,5.127902115266685712e+00,5.016892781918912192e+00,4.867779602975873310e+00,4.687253011168254879e+00,4.482394214879758643e+00,4.260237181963034914e+00,4.027376811064177886e+00,3.789653008496346676e+00,3.551930948613616135e+00,3.317986787582222874e+00,3.090496899941753917e+00,2.871118631196959647e+00,2.660642693687926830e+00,2.459192403450292996e+00,2.266443260985875785e+00,2.081837786256392153e+00
4.846475363175407836e+00,4.989922837307636527e+00,5.084849572534623441e+00,5.130478973609051252e+00,5.127902115266685712e+00,5.079940872261745177e+00,4.990894012913923206e+00,4.866190205593746931e+00,4.711980559506745436e+00,4.534708395686337212e+00,4.340694849932297039e+00,4.135775611969135568e+00,3.925017105520703709e+00,3.712530670302597535e+00,3.501392090764881448e+00,3.293662529293260199e+00,3.090496899941753917e+00,2.892318057833993983e+00,2.699030601249454708e+00,2.510246866647444897e+00,2.325499673689785940e+00
4.687871574803427421e+00,4.837078191556416051e+00,4.941814477186908583e+00,5.001404963228716305e+00,5.016892781918912192e+00,4.990894012913923206e+00,4.927342690883225629e+00,4.831150897881783202e+00,4.707816555710185646e+00,4.563016112762642074e+00,4.402219744079613584e+00,4.230362945637768490e+00,4.051601032531815250e+00,3.869163029593523984e+00,3.685310067681438095e+00,3.501392090764882337e+00,3.317986787582222874e+00,3.135097285453424920e+00,2.952380995211583592e+00,2.769381329449685847e+00,2.585736624804714445e+00
4.487893222977954011e+00,4.642677952875480685e+00,4.757703223868669618e+00,4.832408891420799435e+00,4.867779602975873310e+00,4.866190205593746931e+00,4.831150897881783202e+00,4.766976945719291869e+00,4.678415398214498921e+00,4.570265248134893099e+00,4.447027370769679244e+00,4.312616370686844114e+00,4.170158722433554566e+00,4.021891316367476321e+00,3.869163029593524872e+00,3.712530670302597535e+00,3.551930948613616135e+00,3.386903104394961783e+00,3.216833170477323200e+00,3.041190794255801411e+00,2.859732833607113722e+00
4.254086499318745496e+00,4.414253613728108760e+00,4.539900916462036307e+00,4.630594849336658214e+00,4.687253011168254879e+00,4.711980559506745436e+00,4.707816555710185646e+00,4.678415398214498921e+00,4.627695455687310222e+00,4.559490387238506415e+00,4.477237950899517926e+00,4.383736411035317637e+00,4.280990542453881886e+00,4.170158722433555454e+00,4.051601032531816138e+00,3.925017105520704597e+00,3.789653008496346676e+00,3.644549840288493492e+00,3.488803619325335781e+00,3.321806641889430090e+00,3.143444507928129017e+00
3.994610447508931905e+00,4.159920238984398999e+00,4.296329647198225743e+00,4.403539586408607320e+00,4.482394214879758643e+00,4.534708395686337212e+00,4.563016112762642074e+00,4.570265248134893099e+00,4.559490387238506415e+00,4.533498019101704912e+00,4.494597209230361656e+00,4.444403636610407382e+00,4.383736411035316749e+00,4.312616370686844114e+00,4.230362945637768490e+00,4.135775611969136456e+00,4.027376811064177886e+00,3.903687047720053371e+00,3.763500367032178051e+00,3.606129704834943883e+00,3.431596372211692891e+00
